id,neighbourhood_group,room_type,price
13155196,Brooklyn,Private room,50
13155269,Brooklyn,Entire home/apt,150
13155478,Manhattan,Private room,100
13156126,Manhattan,Entire home/apt,202
13156351,Manhattan,Private room,60
13156625,Brooklyn,Entire home/apt,99
13156842,Queens,Private room,38
13156881,Manhattan,Private room,70
13156982,Brooklyn,Entire home/apt,117
13156998,Manhattan,Entire home/apt,200
13157014,Brooklyn,Entire home/apt,99
13157147,Brooklyn,Private room,75
13157343,Manhattan,Entire home/apt,105
13162066,Manhattan,Entire home/apt,130
13162150,Queens,Private room,80
13163474,Manhattan,Entire home/apt,100
13163670,Brooklyn,Entire home/apt,195
13164204,Brooklyn,Private room,115
13164373,Manhattan,Entire home/apt,175
13164444,Brooklyn,Entire home/apt,269
13164658,Manhattan,Entire home/apt,325
13164770,Brooklyn,Private room,40
13165250,Manhattan,Entire home/apt,80
13165301,Queens,Entire home/apt,509
13165500,Brooklyn,Entire home/apt,200
13166383,Manhattan,Entire home/apt,278
13166495,Manhattan,Entire home/apt,195
13167017,Manhattan,Entire home/apt,225
13167453,Queens,Shared room,35
13167611,Queens,Entire home/apt,92
13167621,Manhattan,Private room,65
13168302,Brooklyn,Entire home/apt,300
13168677,Brooklyn,Private room,95
13169181,Queens,Private room,95
13169559,Manhattan,Entire home/apt,119
13169806,Manhattan,Entire home/apt,154
13170049,Manhattan,Private room,80
13170106,Manhattan,Entire home/apt,250
13170159,Brooklyn,Entire home/apt,99
13170687,Queens,Private room,75
13170825,Brooklyn,Entire home/apt,75
13170860,Manhattan,Entire home/apt,142
13171614,Brooklyn,Entire home/apt,300
13171703,Manhattan,Entire home/apt,199
13171746,Manhattan,Private room,99
13173176,Manhattan,Private room,62
13173263,Manhattan,Private room,350
13173415,Manhattan,Private room,180
13174320,Manhattan,Entire home/apt,115
13174433,Manhattan,Entire home/apt,150
13174455,Brooklyn,Private room,65
13175725,Brooklyn,Entire home/apt,85
13175743,Manhattan,Private room,70
13176134,Manhattan,Private room,50
13182093,Brooklyn,Private room,65
13182297,Brooklyn,Entire home/apt,117
13182531,Manhattan,Entire home/apt,150
13183047,Brooklyn,Entire home/apt,250
13183672,Manhattan,Entire home/apt,140
13183816,Brooklyn,Private room,70
13183826,Brooklyn,Private room,80
13184355,Brooklyn,Private room,85
13184939,Manhattan,Entire home/apt,99
13186007,Queens,Entire home/apt,99
13186374,Brooklyn,Entire home/apt,400
13186395,Brooklyn,Private room,75
13186447,Manhattan,Entire home/apt,99
13186655,Manhattan,Entire home/apt,165
13186721,Manhattan,Entire home/apt,189
13186741,Manhattan,Private room,85
13186804,Manhattan,Entire home/apt,268
13187991,Manhattan,Private room,55
13188543,Brooklyn,Entire home/apt,80
13188552,Queens,Entire home/apt,95
13188622,Manhattan,Entire home/apt,179
13188839,Manhattan,Entire home/apt,245
13189500,Manhattan,Private room,300
13190121,Manhattan,Entire home/apt,369
13191433,Queens,Private room,75
13192097,Brooklyn,Entire home/apt,136
13192217,Brooklyn,Private room,101
13192379,Manhattan,Private room,40
13192876,Manhattan,Private room,65
13192944,Brooklyn,Private room,43
13192965,Manhattan,Private room,100
13193534,Manhattan,Private room,40
13199140,Manhattan,Entire home/apt,165
13201181,Brooklyn,Entire home/apt,319
13201687,Manhattan,Entire home/apt,295
13202374,Brooklyn,Private room,56
13202401,Manhattan,Entire home/apt,219
13202799,Queens,Private room,50
13203601,Manhattan,Entire home/apt,160
13204229,Manhattan,Private room,109
13205376,Manhattan,Private room,95
13205892,Manhattan,Private room,100
13206869,Brooklyn,Entire home/apt,200
13207158,Brooklyn,Private room,50
13207484,Brooklyn,Entire home/apt,150
13207548,Manhattan,Private room,50
13207586,Manhattan,Entire home/apt,115
13208233,Queens,Entire home/apt,69
13208365,Brooklyn,Private room,60
13208373,Manhattan,Entire home/apt,350
13208685,Manhattan,Private room,131
13208952,Manhattan,Shared room,99
13209317,Queens,Private room,160
13209380,Manhattan,Entire home/apt,250
13209482,Manhattan,Entire home/apt,250
13209493,Brooklyn,Entire home/apt,150
13209514,Manhattan,Entire home/apt,150
13209699,Queens,Private room,65
13210016,Manhattan,Private room,100
13213869,Manhattan,Private room,85
13215481,Brooklyn,Private room,44
13215733,Manhattan,Entire home/apt,225
13215920,Brooklyn,Private room,79
13216067,Brooklyn,Entire home/apt,150
13216246,Brooklyn,Private room,75
13216357,Manhattan,Entire home/apt,105
13217170,Brooklyn,Private room,50
13217241,Manhattan,Entire home/apt,275
13217609,Manhattan,Private room,149
13217755,Manhattan,Private room,90
13217991,Brooklyn,Private room,56
13218512,Brooklyn,Entire home/apt,220
13219269,Brooklyn,Private room,42
13220375,Manhattan,Entire home/apt,129
13220720,Brooklyn,Private room,50
13221331,Brooklyn,Entire home/apt,110
13221528,Manhattan,Entire home/apt,160
13221788,Brooklyn,Private room,35
13222140,Staten Island,Private room,72
13222669,Queens,Entire home/apt,95
13222964,Manhattan,Entire home/apt,100
13223445,Manhattan,Private room,115
13223949,Brooklyn,Entire home/apt,115
13225764,Manhattan,Private room,79
13225970,Manhattan,Private room,36
13230556,Manhattan,Entire home/apt,138
13230807,Brooklyn,Entire home/apt,75
13231183,Manhattan,Entire home/apt,138
13231399,Manhattan,Entire home/apt,175
13231566,Manhattan,Private room,59
13231678,Manhattan,Private room,50
13231961,Brooklyn,Entire home/apt,99
13232690,Brooklyn,Private room,49
13232917,Brooklyn,Entire home/apt,113
13232952,Queens,Private room,47
13233113,Manhattan,Private room,104
13233830,Brooklyn,Entire home/apt,650
13233856,Manhattan,Private room,110
13234352,Manhattan,Entire home/apt,199
13234446,Brooklyn,Private room,67
13234457,Brooklyn,Entire home/apt,60
13235417,Manhattan,Entire home/apt,150
13235840,Manhattan,Entire home/apt,99
13235951,Manhattan,Private room,52
13236148,Brooklyn,Entire home/apt,155
13236366,Manhattan,Entire home/apt,171
13237057,Brooklyn,Private room,39
13237190,Manhattan,Shared room,120
13237828,Brooklyn,Entire home/apt,115
13238211,Manhattan,Entire home/apt,165
13238321,Manhattan,Private room,69
13238778,Brooklyn,Private room,55
13239181,Queens,Private room,60
13239693,Brooklyn,Entire home/apt,133
13240737,Manhattan,Private room,79
13243615,Brooklyn,Entire home/apt,79
13243946,Manhattan,Entire home/apt,160
13244254,Manhattan,Entire home/apt,170
13245033,Queens,Private room,45
13245721,Manhattan,Entire home/apt,249
13245726,Manhattan,Private room,66
13246042,Brooklyn,Private room,52
13246278,Manhattan,Entire home/apt,200
13246804,Manhattan,Private room,80
13246949,Brooklyn,Private room,75
13248480,Manhattan,Private room,125
13248565,Bronx,Entire home/apt,68
13248583,Manhattan,Private room,65
13248742,Manhattan,Private room,79
13248968,Brooklyn,Entire home/apt,125
13249407,Brooklyn,Entire home/apt,105
13249656,Brooklyn,Entire home/apt,140
13250303,Brooklyn,Private room,70
13250484,Manhattan,Entire home/apt,2000
13251558,Manhattan,Private room,100
13252064,Manhattan,Shared room,75
13254260,Brooklyn,Private room,36
13254504,Manhattan,Entire home/apt,240
13254864,Manhattan,Entire home/apt,200
13256322,Manhattan,Entire home/apt,250
13256651,Brooklyn,Shared room,46
13258556,Manhattan,Entire home/apt,120
13259442,Manhattan,Private room,80
13260699,Manhattan,Entire home/apt,120
13261498,Brooklyn,Entire home/apt,150
13261616,Manhattan,Entire home/apt,120
13261922,Manhattan,Entire home/apt,200
13262082,Manhattan,Private room,100
13262386,Brooklyn,Private room,73
13262935,Brooklyn,Private room,60
13264012,Brooklyn,Entire home/apt,110
13264690,Manhattan,Private room,55
13265459,Manhattan,Entire home/apt,110
13265710,Manhattan,Private room,70
13266202,Brooklyn,Private room,60
13270298,Brooklyn,Entire home/apt,270
13272022,Brooklyn,Private room,35
13272041,Manhattan,Private room,100
13273660,Manhattan,Private room,50
13273903,Manhattan,Entire home/apt,150
13274918,Manhattan,Entire home/apt,150
13274952,Brooklyn,Private room,77
13275792,Brooklyn,Private room,59
13275896,Manhattan,Private room,110
13276227,Manhattan,Private room,110
13276288,Brooklyn,Private room,45
13276320,Queens,Private room,125
13276525,Manhattan,Private room,110
13276680,Brooklyn,Private room,89
13277919,Brooklyn,Private room,75
13278166,Brooklyn,Private room,100
13278181,Brooklyn,Entire home/apt,250
13278654,Manhattan,Entire home/apt,149
13279036,Brooklyn,Private room,50
13280099,Bronx,Entire home/apt,95
13280112,Brooklyn,Entire home/apt,160
13280923,Manhattan,Private room,79
13281460,Brooklyn,Entire home/apt,97
13281809,Brooklyn,Private room,75
13282284,Brooklyn,Private room,65
13282385,Brooklyn,Entire home/apt,95
13282553,Manhattan,Entire home/apt,185
13282638,Brooklyn,Entire home/apt,68
13282840,Manhattan,Private room,85
13287347,Brooklyn,Private room,150
13288854,Brooklyn,Private room,65
13289643,Manhattan,Entire home/apt,200
13291508,Brooklyn,Private room,55
13291548,Brooklyn,Private room,100
13291853,Manhattan,Entire home/apt,250
13292687,Brooklyn,Private room,89
13292979,Brooklyn,Private room,100
13292993,Manhattan,Entire home/apt,300
13293325,Queens,Private room,45
13294007,Manhattan,Entire home/apt,133
13294137,Bronx,Entire home/apt,500
13294291,Brooklyn,Private room,68
13294325,Brooklyn,Private room,56
13294856,Manhattan,Private room,75
13294859,Brooklyn,Private room,80
13295331,Manhattan,Private room,299
13295693,Brooklyn,Private room,51
13296897,Manhattan,Private room,115
13297200,Brooklyn,Entire home/apt,180
13298512,Brooklyn,Private room,50
13298526,Brooklyn,Private room,80
13299243,Queens,Entire home/apt,300
13299532,Brooklyn,Entire home/apt,79
13299818,Manhattan,Entire home/apt,150
13300059,Brooklyn,Entire home/apt,94
13300113,Brooklyn,Private room,65
13300645,Manhattan,Private room,83
13303942,Brooklyn,Private room,50
13305621,Brooklyn,Entire home/apt,120
13306081,Brooklyn,Private room,500
13306156,Brooklyn,Private room,600
13306254,Brooklyn,Entire home/apt,300
13307480,Manhattan,Entire home/apt,150
13308110,Brooklyn,Entire home/apt,149
13308276,Manhattan,Entire home/apt,150
13308629,Manhattan,Private room,75
13309188,Manhattan,Entire home/apt,195
13309259,Brooklyn,Private room,80
13309409,Manhattan,Entire home/apt,250
13309667,Manhattan,Entire home/apt,225
13309763,Manhattan,Entire home/apt,450
13310836,Queens,Private room,35
13311392,Brooklyn,Private room,70
13311896,Brooklyn,Private room,80
13312914,Brooklyn,Private room,75
13312968,Brooklyn,Private room,79
13313377,Manhattan,Private room,84
13313576,Manhattan,Entire home/apt,172
13314206,Manhattan,Entire home/apt,110
13314442,Brooklyn,Private room,55
13314752,Queens,Private room,78
13315551,Brooklyn,Entire home/apt,115
13315940,Manhattan,Entire home/apt,180
13315967,Bronx,Entire home/apt,139
13316028,Brooklyn,Private room,120
13316545,Brooklyn,Entire home/apt,77
13316577,Manhattan,Entire home/apt,150
13316988,Manhattan,Private room,67
13318239,Manhattan,Entire home/apt,159
13318272,Brooklyn,Private room,100
13324758,Brooklyn,Private room,65
13325664,Manhattan,Entire home/apt,199
13325767,Brooklyn,Private room,75
13326584,Manhattan,Private room,70
13326731,Bronx,Private room,49
13327345,Bronx,Private room,41
13328254,Manhattan,Private room,150
13328405,Manhattan,Private room,60
13329706,Queens,Entire home/apt,40
13329860,Queens,Entire home/apt,99
13330602,Manhattan,Entire home/apt,250
13330638,Brooklyn,Private room,40
13330683,Queens,Private room,100
13331393,Manhattan,Entire home/apt,239
13332001,Brooklyn,Private room,50
13332334,Manhattan,Entire home/apt,110
13332859,Brooklyn,Entire home/apt,375
13333542,Brooklyn,Entire home/apt,229
13333699,Brooklyn,Entire home/apt,175
13333916,Brooklyn,Private room,40
13335424,Bronx,Private room,41
13337150,Manhattan,Private room,110
13340543,Manhattan,Entire home/apt,150
13341570,Manhattan,Entire home/apt,165
13341820,Manhattan,Entire home/apt,239
13341955,Queens,Entire home/apt,125
13342037,Manhattan,Entire home/apt,245
13343144,Queens,Private room,80
13343199,Brooklyn,Entire home/apt,329
13344039,Brooklyn,Entire home/apt,175
13346091,Manhattan,Entire home/apt,150
13346113,Brooklyn,Entire home/apt,200
13346741,Manhattan,Entire home/apt,200
13347857,Brooklyn,Private room,75
13348000,Bronx,Entire home/apt,89
13355002,Brooklyn,Entire home/apt,120
13355711,Manhattan,Private room,35
13355757,Brooklyn,Private room,100
13355833,Brooklyn,Private room,85
13356748,Brooklyn,Private room,70
13358067,Brooklyn,Entire home/apt,114
13358265,Manhattan,Entire home/apt,200
13358405,Brooklyn,Entire home/apt,225
13358660,Manhattan,Private room,120
13359102,Manhattan,Entire home/apt,199
13359416,Manhattan,Private room,55
13359578,Manhattan,Entire home/apt,199
13359647,Bronx,Private room,40
13359798,Queens,Entire home/apt,200
13359877,Brooklyn,Private room,80
13360068,Manhattan,Entire home/apt,140
13360600,Queens,Entire home/apt,50
13361613,Manhattan,Entire home/apt,375
13361785,Brooklyn,Entire home/apt,250
13362486,Brooklyn,Private room,40
13369841,Manhattan,Private room,99
13370053,Brooklyn,Entire home/apt,140
13370393,Staten Island,Entire home/apt,150
13371473,Brooklyn,Private room,75
13371633,Brooklyn,Private room,55
13371699,Brooklyn,Entire home/apt,145
13372847,Brooklyn,Entire home/apt,95
13372860,Brooklyn,Entire home/apt,69
13373300,Brooklyn,Entire home/apt,175
13373898,Manhattan,Entire home/apt,350
13374115,Manhattan,Private room,119
13374738,Manhattan,Private room,160
13375642,Brooklyn,Private room,55
13375898,Queens,Private room,48
13375936,Manhattan,Private room,85
13376196,Manhattan,Entire home/apt,97
13376767,Brooklyn,Entire home/apt,110
13376886,Manhattan,Entire home/apt,91
13376891,Brooklyn,Entire home/apt,150
13376968,Manhattan,Private room,80
13377443,Brooklyn,Private room,60
13377893,Brooklyn,Private room,55
13378096,Brooklyn,Private room,65
13378177,Brooklyn,Entire home/apt,163
13378207,Brooklyn,Private room,60
13378410,Manhattan,Private room,54
13378438,Brooklyn,Private room,46
13378609,Queens,Entire home/apt,125
13378820,Brooklyn,Entire home/apt,150
13378919,Brooklyn,Private room,47
13379269,Queens,Private room,40
13379511,Brooklyn,Entire home/apt,120
13379688,Manhattan,Private room,67
13380662,Brooklyn,Entire home/apt,73
13384425,Brooklyn,Entire home/apt,128
13386091,Brooklyn,Entire home/apt,121
13386152,Brooklyn,Entire home/apt,250
13386360,Manhattan,Entire home/apt,80
13387453,Manhattan,Entire home/apt,77
13387572,Manhattan,Entire home/apt,139
13388210,Manhattan,Entire home/apt,117
13388285,Brooklyn,Private room,75
13388649,Queens,Entire home/apt,99
13388929,Manhattan,Entire home/apt,279
13389082,Manhattan,Entire home/apt,140
13389177,Manhattan,Entire home/apt,200
13389280,Manhattan,Entire home/apt,257
13389756,Brooklyn,Private room,95
13391063,Brooklyn,Private room,65
13391165,Manhattan,Private room,149
13392143,Queens,Private room,29
13392392,Manhattan,Entire home/apt,250
13392646,Brooklyn,Entire home/apt,150
13392858,Brooklyn,Entire home/apt,120
13392941,Manhattan,Private room,85
13393092,Manhattan,Entire home/apt,259
13394065,Queens,Entire home/apt,90
13394404,Queens,Entire home/apt,74
13394558,Manhattan,Entire home/apt,90
13394748,Queens,Private room,45
13395084,Brooklyn,Private room,100
13395329,Manhattan,Private room,89
13395362,Manhattan,Entire home/apt,199
13395513,Manhattan,Entire home/apt,76
13395955,Brooklyn,Entire home/apt,143
13396285,Brooklyn,Shared room,40
13396969,Manhattan,Entire home/apt,125
13397316,Manhattan,Entire home/apt,180
13397762,Queens,Entire home/apt,110
13397781,Brooklyn,Entire home/apt,185
13397786,Brooklyn,Private room,85
13398011,Manhattan,Entire home/apt,300
13398340,Brooklyn,Entire home/apt,99
13398348,Brooklyn,Entire home/apt,125
13398406,Brooklyn,Shared room,35
13398837,Manhattan,Private room,80
13399051,Manhattan,Private room,150
13400181,Brooklyn,Entire home/apt,90
13404021,Brooklyn,Private room,40
13405322,Brooklyn,Entire home/apt,250
13406622,Manhattan,Entire home/apt,450
13407067,Brooklyn,Private room,50
13407328,Brooklyn,Entire home/apt,75
13407354,Manhattan,Entire home/apt,139
13407476,Manhattan,Entire home/apt,200
13407615,Brooklyn,Private room,65
13408222,Brooklyn,Entire home/apt,115
